1.7935,2.5495
1.9328,2.6890
0.8169,1.9847
3.5462,2.2401
0.8538,2.0974
2.4194,0.9564
2.7581,2.1997
2.4217,2.0996
1.4961,1.8516
0.1766,2.2615
-0.9062,-0.4923
0.9042,1.5480
0.7723,1.8161
2.3572,2.3832
1.5226,1.3242
-1.6302,0.2560
0.4140,2.3918
1.6275,1.9118
2.6603,2.2079
1.2874,1.1436
1.8869,2.4231
0.4231,2.1054
-0.2666,1.4084
0.3260,1.6314
2.0718,2.7395
-0.2439,1.3754
1.1045,2.7574
-0.2800,0.1725
-0.9715,0.9294
-0.1481,1.9516
-0.5605,0.8002
0.8867,1.7415
2.2308,2.3890
1.2814,1.7352
1.7823,1.3146
0.0022,1.7715
-1.3741,1.1840
1.2752,3.0092
0.2915,1.0067
2.6915,2.6928
0.1861,1.8981
1.5467,3.1532
0.3525,1.5350
-0.7889,0.7029
1.2251,0.9885
0.5031,1.8339
1.0320,2.3539
1.1311,2.6460
-0.4487,1.7645
1.7867,2.6304
0.5595,2.2962
-1.0003,1.1337
2.2235,2.9579
1.7829,2.8514
1.0311,2.0067
0.6056,1.5461
-0.2629,1.0152
1.2717,2.0633
1.0237,2.9182
-0.2329,1.1615
1.7425,3.6136
0.5436,1.3902
1.2416,2.0211
1.4574,2.4356
-0.6725,1.8707
2.0007,2.2237
3.7362,3.5499
1.1731,2.6577
1.9095,3.3289
-0.7104,2.8848
2.9951,2.1678
-0.2061,1.6157
0.9431,1.5018
2.8067,2.1845
0.8175,1.1173
-0.4246,2.2430
2.7448,3.1116
-0.6201,0.7612
2.2296,1.1832
1.8349,0.7801
0.1637,1.1158
2.2265,2.3639
-0.2282,1.7997
-0.1318,2.5282
1.4967,3.0871
0.0207,1.9177
1.0998,2.6876
0.0074,1.5438
0.9933,1.8170
2.5792,2.5892
1.8674,2.8148
0.6574,2.8516
0.6834,2.3188
-0.6690,0.8180
2.8004,2.5582
2.6912,3.2797
2.2827,2.8367
0.6023,2.6440
1.7166,2.5870
1.1246,2.1714
0.7444,0.6092
0.9773,1.8174
-0.3465,2.3395
1.7392,2.4423
1.2281,1.4585
-0.0321,2.9467
2.0358,3.3444
1.4004,2.4229
0.7723,1.2026
0.5209,1.2258
0.3548,1.5965
1.6628,2.2045
0.4630,1.8387
2.6820,2.7286
1.5392,2.4272
3.1328,2.8137
2.2248,2.4351
-0.9364,0.4006
1.8298,1.7925
1.6911,1.3873
3.9552,3.6054
1.4705,1.9156
1.0966,1.6251
-0.0314,2.1909
-0.6991,2.0989
2.2359,3.1484
1.6379,2.0953
-0.4330,0.5535
0.7538,1.5188
-0.3718,0.7249
0.2012,1.7170
0.8037,3.0909
-0.5549,0.7747
-0.3033,1.4864
0.4351,2.0420
1.1861,2.2492
1.8876,1.4593
0.2363,1.3812
2.1771,2.3342
0.9087,0.9638
-0.6709,1.9625
0.6519,1.2882
1.1810,2.4225
0.0344,1.5502
0.0063,2.1875
0.5341,1.5538
1.3358,1.6679
0.4131,2.8047
1.6892,1.9077
-0.4899,1.4525
1.1922,0.9676
0.1191,1.4937
1.5545,1.4766
1.1105,1.5898
1.9312,3.2550
3.1790,3.0459
2.7944,1.5733
0.5167,1.1971
3.1808,1.6825
1.8766,1.4575
0.6018,2.1715
0.7858,1.2729
0.1123,1.7406
-1.4824,1.3427
0.5661,0.8165
-0.9485,2.0564
1.7856,2.7274
-0.1807,1.5391
0.0096,1.3473
0.1943,1.5133
0.1237,1.0308
-0.4001,1.8273
4.6433,2.6498
1.5029,1.8616
0.9147,1.6535
0.3440,0.3100
1.3218,1.3575
1.2699,2.9414
1.1834,1.9003
0.4394,1.9324
-0.6684,1.6327
1.3390,2.5607
3.3156,2.9261
2.2822,2.3246
-0.3400,0.9935
0.0566,1.9622
0.5751,2.3015
0.6633,2.2327
0.8658,2.2643
1.3676,2.3552
1.0615,1.4710
-0.3495,2.0282
-0.0196,1.8683
2.2379,2.4836
2.4739,2.1845
0.0453,2.0797
2.0978,2.5966
-0.2151,2.4247
-0.9957,0.7006
1.1289,2.5934
2.0749,1.6017
0.6886,1.1718
2.8644,2.6510
0.1865,1.5954
-1.6343,1.4324
1.3831,2.7054
1.1784,2.3216
1.2931,1.5146
1.5154,1.0250
1.8414,2.4840
1.9536,2.1690
1.0107,1.9000
2.1975,1.4494
2.1430,2.5436
0.9156,3.1868
2.7195,2.5664
0.2761,1.1688
2.7762,3.2725
1.0963,2.7382
0.7481,2.2562
1.3646,1.9514
0.2795,2.3712
-0.7977,0.7784
0.2630,1.4824
1.8639,2.5086
1.6405,3.1209
2.6394,2.7758
1.7165,2.0973
1.4461,0.9542
2.2174,2.8041
1.4671,1.8769
3.4202,2.7593
1.9216,2.0685
1.5714,1.7496
0.3553,2.1873
0.8211,1.7171
1.3345,2.6199
1.7015,1.8613
-0.9551,0.9393
-0.2157,1.3116
2.0216,2.8382
2.3872,2.2686
0.6630,2.7987
0.9592,2.3668
0.2878,2.7084
0.4685,0.5395
0.2935,2.1746
-1.4125,1.0072
0.9912,2.2185
3.0130,3.0472
-0.3843,0.4542
0.5295,2.1506
1.8532,3.7031
1.7015,2.4642
0.1004,2.3444
0.7962,2.1409
0.7501,1.9125
1.7568,2.4294
2.5330,3.4589
-0.6909,1.2693
1.4289,2.8217
3.9668,2.7136
0.9198,2.5209
0.3566,2.0259
2.3754,2.7168
2.6035,1.5224
-0.1486,2.2130
2.4200,2.9145
0.7211,1.5486
1.3111,1.9465
-0.9875,2.1321
1.8975,3.0783
-0.2951,2.2638
1.1065,1.6154
-0.4706,1.1519
-0.4938,1.0966
0.3821,1.2427
-0.2985,2.5898
0.3052,1.6059
1.6249,1.9417
-0.6724,2.5778
0.7033,1.4879
-0.9638,0.9516
0.9331,2.3797
-0.5623,1.9537
0.6289,2.1507
0.8293,1.8502
0.0842,1.7181
-0.4213,2.1392
-0.5855,1.7345
-0.4359,1.0233
2.9206,2.7691
0.7586,1.1978
0.1350,2.1152
0.6296,2.1961
1.0023,2.1701
0.1677,2.6979
2.1133,3.1761
2.1650,2.5126
0.5745,1.6911
0.1407,1.8489
1.8878,2.9005
-0.0181,1.8321
2.1092,2.5774
0.9670,2.1728
-0.2473,1.4368
3.0974,2.8144
0.5848,1.6920
-0.9987,0.4618
0.7799,2.4746
1.8402,2.3113
0.4427,2.1808
0.9272,1.6749
0.9887,1.2720
-0.7145,2.4198
1.4499,1.0125
1.7409,1.7849
0.0596,1.6722
0.0718,2.5280
1.4793,2.3290
1.6455,2.8141
0.7170,2.4307
0.1583,1.9388
0.2665,0.9946
-1.0250,1.1514
0.6015,1.9536
0.9781,2.9104
0.2165,1.2283
1.5378,0.9121
1.6045,2.6028
0.0194,0.9127
0.4983,1.1825
2.2613,1.8648
1.4111,1.5407
0.7858,2.5004
0.6339,1.2836
1.6269,2.3719
0.0675,1.4943
1.7429,2.4721
0.9598,1.9859
0.7067,2.2600
0.2603,0.6186
2.6938,3.1093
2.9566,2.5296
0.4413,1.7816
-0.1601,2.2045
0.8407,3.4294
-0.9890,1.3703
1.9026,2.1724
1.9029,1.0318
1.2464,1.1501
0.7796,2.1740
4.4598,2.5769
1.6636,1.8144
0.3904,1.8294
3.0369,2.7191
1.2559,2.8246
1.9878,2.0871
1.7568,2.4297
0.4111,2.3479
0.5189,1.6530
0.4542,2.7377
1.5680,2.9105
0.1221,1.9780
1.9840,1.8680
0.1023,0.6718
-1.0102,2.2048
0.3635,1.5181
0.1146,0.5225
1.2341,1.4336
0.2860,1.5866
-0.2981,0.5456
0.0607,1.6208
-0.0186,1.6454
1.0421,2.7931
0.6413,2.0849
2.5713,2.4388
2.3022,2.5150
3.0680,2.9418
-1.1719,1.8528
1.1560,2.3429
0.8358,2.4894
-0.0783,1.6516
0.4420,0.5252
1.6717,2.5754
-0.6670,1.4421
0.4751,0.6383
-1.3354,2.6944
1.9061,3.2857
1.1483,2.6542
1.3025,2.8220
0.6722,1.8441
1.1059,2.1659
-0.5342,0.7240
0.6199,2.0465
0.6848,1.6018
1.1043,2.1651
1.2151,1.7119
0.6798,1.9383
2.0632,2.4471
1.5345,0.9659
2.1783,2.0855
-0.3076,1.5796
0.7391,2.6644
1.0778,2.0673
1.5546,2.3718
1.8974,1.8799
0.3686,1.8395
-0.6437,1.7304
0.5970,2.2616
3.9841,2.8929
2.4293,3.4986
3.1952,2.5533
1.5543,3.1518
1.7842,1.9649
2.0660,2.6066
0.5146,0.3616
-0.5571,1.0579
3.1109,1.8379
0.5143,1.3565
1.4568,1.9072
1.0197,2.9430
-0.3630,1.0185
0.7731,2.0431
3.2535,2.4956
2.4466,2.3026
2.9464,2.1878
-1.5158,1.1132
2.5185,3.5869
0.5192,1.6297
0.4860,1.2475
1.3640,1.0058
-0.5255,1.4874
-0.4932,1.6585
0.9223,2.5261
1.3132,0.9880
3.2097,3.2812
1.2333,1.9545
-0.3009,1.3458
1.0987,2.8668
1.4278,2.1850
0.6179,3.0510
1.1589,1.6996
1.3146,2.2301
0.6026,2.2631
-1.2707,0.5129
1.7067,2.2226
1.9504,2.3728
-0.9431,1.4064
0.8033,2.9033
-0.0507,0.5611
0.0997,1.0370
3.2634,2.8423
0.6709,1.5289
0.6667,1.7263
1.0937,2.4994
2.7500,2.2665
1.1426,2.1097
-1.0971,1.4095
1.2241,1.0057
2.9598,3.6620
2.3715,2.4333
-0.4881,1.0204
0.9791,2.0599
2.8039,2.5353
1.4531,2.6597
-1.1141,1.5581
-1.2764,2.0882
1.2991,2.2233
0.1038,1.5212
1.3951,1.6252
0.7433,1.5542
-0.1701,1.2223
3.0016,2.7727
2.3946,2.5132
0.5118,2.1143
1.2468,2.2932
-0.8211,0.9054
0.1166,1.6251
1.7603,1.8752
2.3579,2.9622
2.2693,3.2802
2.4041,2.7358
1.0785,2.0669
2.4982,2.9061
0.9061,2.0774
3.2595,3.4436
2.2787,1.7077
0.1870,1.6519
-0.5120,0.6971
1.9371,2.5094
2.7187,2.8696
1.4471,2.0328
2.2948,2.0892
-1.5079,0.9526
0.5647,2.0270
2.2279,2.2621
1.0133,3.0808
1.8506,1.5683
1.0892,2.3335
0.2725,1.7539
1.1032,2.5315
1.7488,2.4509
0.8508,1.8028
0.3577,1.8885
1.4730,2.2481
1.9935,1.7499
2.5742,2.5467
-0.2090,1.4890
-2.9240,1.2945
1.4267,1.6488
-0.2753,2.3475
-0.3091,1.3590
2.5228,1.7700
1.7088,2.4824
2.5127,2.4065
1.6563,2.0743
0.5692,1.8111
-0.7173,1.0806
2.7197,1.9351
-0.4684,2.0957
0.2188,2.1815
1.2885,1.1740
1.5817,1.4834
2.1180,2.4378
0.3055,1.7822
0.7078,1.7022
0.8697,2.0144
2.1422,2.4229
-0.6671,1.8684
-0.6234,0.6477
-2.4953,1.2619
1.4748,1.5387
0.9035,2.2682
0.6061,1.9298
0.7882,1.9252
0.6768,0.7516
0.4606,2.1023
-0.7966,0.7564
4.2868,2.9329
1.4962,2.4779
1.8796,2.8936
0.0898,0.6680
0.5829,1.0730
-0.2278,0.9539
0.6455,1.1254
-0.7676,1.6309
1.4464,2.4991
0.9666,1.9639
0.7091,1.4386
0.9487,2.1518
2.9913,3.5209
2.0244,2.1752
-0.7868,1.5205
0.9253,3.1572
2.1542,2.3297
2.5360,3.3878
2.5058,2.3975
5.0056,3.4135
2.8205,3.3399
1.4747,2.4599
-0.4341,0.0410
0.6346,2.7296
0.4918,2.5780
-0.1064,2.0480
1.1227,2.4343
2.0366,2.5558
1.0156,1.5192
2.2555,3.0826
0.9243,1.0447
1.4759,2.2938
4.2901,3.8870
-0.2892,2.0837
-0.9175,1.9321
1.3048,1.4515
1.0323,1.1730
3.0488,2.5065
2.5200,1.8383
0.4885,2.0595
1.3537,0.7795
1.7139,1.6846
-0.1828,1.7366
2.5987,3.7265
0.9892,2.0450
1.4841,1.5751
0.9883,1.6879
-1.9147,0.8983
-1.0997,1.6516
-1.3009,1.2932
-0.0778,2.2414
1.5784,1.5590
-0.5677,1.0813
1.0007,1.6278
0.6390,2.4296
-1.3620,0.6097
-1.4948,1.1268
2.0072,2.4669
2.0444,2.2776
-0.2672,1.2258
-0.1885,1.7580
1.3251,2.2308
0.7582,1.5679
0.5130,2.3807
0.7185,2.2307
0.4409,2.8701
1.2318,3.8579
1.8027,1.6270
0.2144,2.0029
3.2755,2.9654
0.4357,1.5007
-0.7620,0.7647
1.2508,1.3730
0.7337,2.8996
1.0572,1.4707
-0.0349,1.9411
1.7135,3.6837
2.8255,1.9024
0.1556,1.8837
1.7849,2.7386
0.1407,1.7557
0.5162,1.7187
-0.0357,1.2509
0.5595,2.1346
0.7832,2.8030
0.5117,1.7285
0.6749,2.3101
2.2337,3.0115
-0.9952,0.0349
-0.2035,0.8376
-1.1875,-0.2974
0.1733,2.2143
0.7837,2.2215
-0.2284,1.7771
-0.8023,2.1500
-2.1824,1.5580
3.1986,3.3685
2.2416,2.3171
0.7125,1.3057
2.9170,2.1353
0.6900,2.3806
1.6102,2.3265
1.2288,0.8348
2.1128,2.6843
3.2994,3.0553
0.7401,2.2814
1.5870,2.3958
1.9375,1.6998
0.5233,2.3001
1.4040,2.8959
0.6548,0.7811
1.6372,2.6028
1.0068,2.3527
1.1759,2.0464
1.0359,2.2080
3.0793,3.2775
0.2031,1.8622
0.4698,1.6182
1.1736,2.5365
0.5662,1.8328
0.7438,1.7070
2.8025,2.3244
1.2606,1.8808
0.3981,2.0564
1.1154,2.0387
0.6695,1.4521
3.8755,2.9087
2.1954,1.4008
0.4428,1.2489
-1.9558,0.8505
1.0659,2.5004
0.3987,1.7917
2.3408,1.8914
-1.3475,0.9124
2.5707,3.2526
1.8180,3.1770
0.7471,2.2091
1.8877,1.5745
1.2486,2.3920
1.7522,2.6643
1.8727,2.8636
-0.4306,1.7675
2.6064,1.2251
1.0628,2.3306
0.1990,1.8699
2.2872,2.3959
-0.3984,1.8747
1.2684,1.7061
2.7525,2.8445
2.3974,3.2047
1.1640,3.7942
1.8358,1.7371
0.9977,2.6029
0.4035,2.0195
0.5836,1.8216
0.8758,1.6426
