1.7474,1.0996
-0.0228,1.1533
-1.6311,1.4033
0.2751,1.2186
1.5644,0.6295
0.3139,1.1666
0.9603,1.4139
-0.3886,0.7616
0.9519,0.7006
-1.0151,1.8234
0.3968,0.8466
0.2251,1.0803
0.3794,0.3523
0.4657,1.0330
2.2244,0.7623
0.4219,0.7435
0.1191,1.0637
-0.7526,1.0009
-0.3547,0.6071
1.8773,1.8676
-1.1250,1.2182
1.6944,0.8339
-0.9634,0.6622
0.3029,0.1803
0.5518,1.2996
-0.4003,0.9586
-0.0900,1.4943
0.9165,1.3090
2.5849,0.4046
-2.3198,0.5021
-1.1583,0.2979
-0.0481,0.7787
1.5002,0.7716
0.7794,1.2812
0.9941,0.9021
0.8053,1.0494
-0.9557,1.1536
-0.2166,0.7352
0.8757,0.3300
0.4382,1.0931
2.6356,1.6641
1.0489,1.0803
-0.8566,1.3607
0.4190,1.2216
1.1560,1.1864
0.0988,1.7577
-1.0842,1.1512
-0.0748,0.6369
-0.4934,1.5020
-0.3127,1.0256
0.4725,1.1332
0.4578,0.0690
1.7063,1.1219
0.6033,0.2071
0.8762,1.8303
1.1767,1.0889
-0.6046,2.2812
1.2037,1.0598
1.0153,1.4963
-0.3953,0.2524
-0.3833,1.5877
0.2810,1.0920
1.6005,0.8391
-1.1996,0.7464
0.2637,-0.2656
0.5483,1.6885
-1.0719,1.5416
0.1284,0.0972
-0.9526,0.8226
1.4698,0.8409
-2.7857,1.0769
1.8417,0.7450
1.6979,0.7038
0.6904,0.5403
-2.8766,1.0137
1.4830,1.9284
-1.4008,0.5325
0.7821,1.1422
-0.3960,0.7323
-0.0971,1.0289
1.7233,1.5678
-1.4896,1.4205
-0.5732,0.1409
-1.0369,1.2917
0.2670,0.8871
-2.5724,0.9357
-0.7411,1.8307
0.5148,0.8598
1.0725,1.1074
0.8451,0.7502
0.5635,1.0094
-0.1275,0.9906
-1.2702,0.7713
0.9575,1.0533
0.4666,1.4955
0.4137,0.8768
0.2642,0.8190
-1.4612,0.6158
-0.5232,1.0443
0.1354,1.1128
0.3827,0.7069
-0.9531,1.4644
0.3822,1.1038
-0.4803,0.8830
0.0855,0.8196
1.0417,0.4748
1.4764,0.5874
-1.5328,1.3618
-1.1666,1.0100
-0.5506,0.2753
0.5368,0.8857
0.0925,0.9844
0.0565,1.1894
-0.4079,1.0176
0.3073,0.5172
-1.9676,1.5721
0.1828,0.5559
0.6583,0.8497
0.7836,1.5304
0.1539,0.6272
1.8094,0.8502
-0.0860,0.8345
-0.1084,0.8546
-1.9397,-0.3804
0.0871,0.3735
1.0611,1.6108
-0.5449,1.2562
0.4407,0.7937
0.3294,-0.0304
-0.4473,1.8886
2.3515,1.3514
-0.2679,0.7750
-0.5910,1.0652
0.5165,2.0720
-0.6156,1.0724
0.7323,0.9702
-0.8286,1.6242
-0.4583,1.4696
0.2427,1.6009
0.7607,0.8353
0.5224,1.8666
2.1608,1.4239
-1.3869,1.2885
2.6561,0.5076
-0.5303,0.7716
1.6997,0.8729
0.5330,0.9331
0.9285,0.8276
-0.2010,0.7814
0.0277,0.3729
-1.5866,1.2214
-1.6193,1.4677
0.2434,0.6608
0.5316,1.0518
-0.1659,1.2487
1.5091,0.9943
0.4211,0.8957
0.3140,0.9819
0.4116,1.2164
-0.4810,1.3743
0.3792,0.5276
0.5642,0.7211
0.7380,0.5995
0.0676,0.6491
-1.2786,0.7780
-1.8844,2.0692
-0.1123,0.6269
